Countries,country_code,Indicies,Date,Value,Year,Month,Alpha-3 code
North Macedonia,962,Total,2016-07-01,470.7443176190557,2016,7,MKD
North Macedonia,962,Equity,2016-07-01,-0.77479666666668,2016,7,MKD
North Macedonia,962,Debt,2016-07-01,471.5191142857224,2016,7,MKD
Poland,964,Total,2016-07-01,-1625,2016,7,POL
Poland,964,Equity,2016-07-01,-315,2016,7,POL
Poland,964,Debt,2016-07-01,-1310,2016,7,POL
Romania,968,Total,2016-07-01,168.794988095241,2016,7,ROU
Romania,968,Equity,2016-07-01,115.77675904762104,2016,7,ROU
Romania,968,Debt,2016-07-01,53.01822904761996,2016,7,ROU
Emerging Markets,200,Total,2016-08-01,11437.52389163886,2016,8,
Emerging Markets,200,Equity,2016-08-01,4986.789954103995,2016,8,
Emerging Markets,200,Debt,2016-08-01,6450.733937534866,2016,8,
Turkey,186,Total,2016-08-01,687,2016,8,TUR
Turkey,186,Equity,2016-08-01,31,2016,8,TUR
Turkey,186,Debt,2016-08-01,656,2016,8,TUR
South Africa,199,Total,2016-08-01,-196.28229478056392,2016,8,ZAF
South Africa,199,Equity,2016-08-01,-180.80353551056757,2016,8,ZAF
South Africa,199,Debt,2016-08-01,-15.478759269996338,2016,8,ZAF
Brazil,223,Total,2016-08-01,-5358.369962119999,2016,8,BRA
Brazil,223,Equity,2016-08-01,-1211.0762223400004,2016,8,BRA
Brazil,223,Debt,2016-08-01,-4147.293739779999,2016,8,BRA
Chile,228,Total,2016-08-01,423.2293552368751,2016,8,CHL
Chile,228,Equity,2016-08-01,60.1816325543913,2016,8,CHL
Chile,228,Debt,2016-08-01,363.0477226824838,2016,8,CHL
Mexico,273,Total,2016-08-01,1421.1,2016,8,MEX
Mexico,273,Equity,2016-08-01,1625,2016,8,MEX
Mexico,273,Debt,2016-08-01,-203.9,2016,8,MEX
Lebanon,446,Total,2016-08-01,2500.4,2016,8,LBN
Lebanon,446,Equity,2016-08-01,-3.62,2016,8,LBN
Lebanon,446,Debt,2016-08-01,2504.02,2016,8,LBN
Sri Lanka,524,Total,2016-08-01,133.8178482834867,2016,8,LKA
Sri Lanka,524,Equity,2016-08-01,6.72736667415591,2016,8,LKA
Sri Lanka,524,Debt,2016-08-01,127.09048160933081,2016,8,LKA
India,534,Total,2016-08-01,963.0242595941957,2016,8,IND
India,534,Equity,2016-08-01,1355.1491482198758,2016,8,IND
India,534,Debt,2016-08-01,-392.12488862568017,2016,8,IND
Korea,542,Total,2016-08-01,1583.4,2016,8,KOR
Korea,542,Equity,2016-08-01,2051.9,2016,8,KOR
Korea,542,Debt,2016-08-01,-468.5,2016,8,KOR
Malaysia,548,Total,2016-08-01,,2016,8,MYS
Malaysia,548,Equity,2016-08-01,,2016,8,MYS
Malaysia,548,Debt,2016-08-01,1495.4385271807844,2016,8,MYS
Pakistan,564,Total,2016-08-01,-8.6894724,2016,8,PAK
Pakistan,564,Equity,2016-08-01,-9.364322,2016,8,PAK
Pakistan,564,Debt,2016-08-01,0.6748496,2016,8,PAK
Philippines,566,Total,2016-08-01,257.9753274757082,2016,8,PHL
Philippines,566,Equity,2016-08-01,-13.025244076548347,2016,8,PHL
Philippines,566,Debt,2016-08-01,271.00057155225653,2016,8,PHL
Thailand,578,Total,2016-08-01,1421.51,2016,8,THA
Thailand,578,Equity,2016-08-01,602.1,2016,8,THA
Thailand,578,Debt,2016-08-01,819.41,2016,8,THA
Bulgaria,918,Total,2016-08-01,593.8979388332967,2016,8,BGR
Bulgaria,918,Equity,2016-08-01,-2.259443850155001,2016,8,BGR
Bulgaria,918,Debt,2016-08-01,596.1573826834517,2016,8,BGR
China,924,Total,2016-08-01,3801.832028407424,2016,8,CHN
China,924,Equity,2016-08-01,961.9248024547509,2016,8,CHN
China,924,Debt,2016-08-01,2839.907225952673,2016,8,CHN
Ukraine,926,Total,2016-08-01,-174,2016,8,UKR
Ukraine,926,Equity,2016-08-01,44,2016,8,UKR
Ukraine,926,Debt,2016-08-01,-218,2016,8,UKR
Czech Republic,935,Total,2016-08-01,-137.94390972452703,2016,8,CZE
Czech Republic,935,Equity,2016-08-01,-7.758048456687686,2016,8,CZE
Czech Republic,935,Debt,2016-08-01,-130.18586126783936,2016,8,CZE
Slovak Republic,936,Total,2016-08-01,-251.14295652174397,2016,8,SVK
Slovak Republic,936,Equity,2016-08-01,-1.1211739130435,2016,8,SVK
Slovak Republic,936,Debt,2016-08-01,-250.02178260870048,2016,8,SVK
Estonia,939,Total,2016-08-01,7.175513043478398,2016,8,EST
Estonia,939,Equity,2016-08-01,11.996560869565448,2016,8,EST
Estonia,939,Debt,2016-08-01,-4.8210478260870495,2016,8,EST
Latvia,941,Total,2016-08-01,-42.604608695653,2016,8,LVA
Latvia,941,Equity,2016-08-01,-10.090565217391498,2016,8,LVA
Latvia,941,Debt,2016-08-01,-32.5140434782615,2016,8,LVA
Serbia,942,Total,2016-08-01,-85.209217391306,2016,8,SRB
Serbia,942,Equity,2016-08-01,0,2016,8,SRB
Serbia,942,Debt,2016-08-01,-85.209217391306,2016,8,SRB
Hungary,944,Total,2016-08-01,145.19202173913328,2016,8,HUN
Hungary,944,Equity,2016-08-01,-96.19672173913229,2016,8,HUN
Hungary,944,Debt,2016-08-01,241.38874347826555,2016,8,HUN
Lithuania,946,Total,2016-08-01,4.7089304347826975,2016,8,LTU
Lithuania,946,Equity,2016-08-01,-19.284191304348198,2016,8,LTU
Lithuania,946,Debt,2016-08-01,23.993121739130896,2016,8,LTU
Mongolia,948,Total,2016-08-01,19.783350000000002,2016,8,MNG
Mongolia,948,Equity,2016-08-01,-0.01391,2016,8,MNG
Mongolia,948,Debt,2016-08-01,19.79726,2016,8,MNG
Slovenia,961,Total,2016-08-01,-197.88719565217775,2016,8,SVN
Slovenia,961,Equity,2016-08-01,2.6908173913043996,2016,8,SVN
Slovenia,961,Debt,2016-08-01,-200.57801304348214,2016,8,SVN
Croatia,960,Total,2016-08-01,-33.523100000000646,2016,8,HRV
Croatia,960,Equity,2016-08-01,3.9241086956522495,2016,8,HRV
Croatia,960,Debt,2016-08-01,-37.4472086956529,2016,8,HRV
North Macedonia,962,Total,2016-08-01,5.269517391304449,2016,8,MKD
North Macedonia,962,Equity,2016-08-01,-0.4484695652174,2016,8,MKD
North Macedonia,962,Debt,2016-08-01,5.717986956521849,2016,8,MKD
Poland,964,Total,2016-08-01,1681,2016,8,POL
Poland,964,Equity,2016-08-01,-132,2016,8,POL
Poland,964,Debt,2016-08-01,1813,2016,8,POL
Romania,968,Total,2016-08-01,777.4219913043629,2016,8,ROU
Romania,968,Equity,2016-08-01,-82.7426347826103,2016,8,ROU
Romania,968,Debt,2016-08-01,860.1646260869732,2016,8,ROU
Emerging Markets,200,Total,2016-09-01,11087.55140904356,2016,9,
Emerging Markets,200,Equity,2016-09-01,5041.136215207031,2016,9,
Emerging Markets,200,Debt,2016-09-01,6046.41519383653,2016,9,
Turkey,186,Total,2016-09-01,-1638,2016,9,TUR
Turkey,186,Equity,2016-09-01,308,2016,9,TUR
Turkey,186,Debt,2016-09-01,-1946,2016,9,TUR
South Africa,199,Total,2016-09-01,-872.7201132239143,2016,9,ZAF
South Africa,199,Equity,2016-09-01,-964.9570844842152,2016,9,ZAF
South Africa,199,Debt,2016-09-01,92.23697126030089,2016,9,ZAF
Brazil,223,Total,2016-09-01,-4821.152286519998,2016,9,BRA
Brazil,223,Equity,2016-09-01,212.6875688000009,2016,9,BRA
Brazil,223,Debt,2016-09-01,-5033.839855319999,2016,9,BRA
Chile,228,Total,2016-09-01,-534.1508476452501,2016,9,CHL
Chile,228,Equity,2016-09-01,39.092840171748705,2016,9,CHL
Chile,228,Debt,2016-09-01,-573.2436878169988,2016,9,CHL
Mexico,273,Total,2016-09-01,6160,2016,9,MEX
Mexico,273,Equity,2016-09-01,220.8,2016,9,MEX
Mexico,273,Debt,2016-09-01,5939.2,2016,9,MEX
Lebanon,446,Total,2016-09-01,943.25,2016,9,LBN
Lebanon,446,Equity,2016-09-01,-7.01,2016,9,LBN
Lebanon,446,Debt,2016-09-01,950.26,2016,9,LBN
Sri Lanka,524,Total,2016-09-01,129.61247274616127,2016,9,LKA
Sri Lanka,524,Equity,2016-09-01,5.055995843146128,2016,9,LKA
Sri Lanka,524,Debt,2016-09-01,124.55647690301515,2016,9,LKA
India,534,Total,2016-09-01,3031.659902127326,2016,9,IND
India,534,Equity,2016-09-01,1564.8194806745742,2016,9,IND
India,534,Debt,2016-09-01,1466.8404214527518,2016,9,IND
Korea,542,Total,2016-09-01,-1809,2016,9,KOR
Korea,542,Equity,2016-09-01,1806.1,2016,9,KOR
Korea,542,Debt,2016-09-01,-3615.1,2016,9,KOR
Malaysia,548,Total,2016-09-01,,2016,9,MYS
Malaysia,548,Equity,2016-09-01,,2016,9,MYS
Malaysia,548,Debt,2016-09-01,-2048.695017250084,2016,9,MYS
Pakistan,564,Total,2016-09-01,77.4076501,2016,9,PAK
Pakistan,564,Equity,2016-09-01,-13.467013,2016,9,PAK
Pakistan,564,Debt,2016-09-01,90.87466309999999,2016,9,PAK
Philippines,566,Total,2016-09-01,-471.88435755327015,2016,9,PHL
Philippines,566,Equity,2016-09-01,-281.9978945216054,2016,9,PHL
Philippines,566,Debt,2016-09-01,-189.88646303166473,2016,9,PHL
Thailand,578,Total,2016-09-01,1506.72,2016,9,THA
Thailand,578,Equity,2016-09-01,1367.13,2016,9,THA
Thailand,578,Debt,2016-09-01,139.59,2016,9,THA
Bulgaria,918,Total,2016-09-01,-25.081119749281896,2016,9,BGR
Bulgaria,918,Equity,2016-09-01,-0.5547496239964474,2016,9,BGR
Bulgaria,918,Debt,2016-09-01,-24.52637012528545,2016,9,BGR
China,924,Total,2016-09-01,6673.916543582087,2016,9,CHN
China,924,Equity,2016-09-01,1865.4726316432163,2016,9,CHN
China,924,Debt,2016-09-01,4808.443911938871,2016,9,CHN
Ukraine,926,Total,2016-09-01,994,2016,9,UKR
Ukraine,926,Equity,2016-09-01,4,2016,9,UKR
Ukraine,926,Debt,2016-09-01,990,2016,9,UKR
Czech Republic,935,Total,2016-09-01,3301.2738060661395,2016,9,CZE
Czech Republic,935,Equity,2016-09-01,0.746856976888926,2016,9,CZE
Czech Republic,935,Debt,2016-09-01,3300.5269490892506,2016,9,CZE
Slovak Republic,936,Total,2016-09-01,141.04810363636477,2016,9,SVK
Slovak Republic,936,Equity,2016-09-01,-0.44848363636363997,2016,9,SVK
Slovak Republic,936,Debt,2016-09-01,141.49658727272842,2016,9,SVK
Estonia,939,Total,2016-09-01,-1.7939345454545608,2016,9,EST
Estonia,939,Equity,2016-09-01,4.2605945454545795,2016,9,EST
Estonia,939,Debt,2016-09-01,-6.05452909090914,2016,9,EST
Latvia,941,Total,2016-09-01,24.666600000000194,2016,9,LVA
Latvia,941,Equity,2016-09-01,-8.9696727272728,2016,9,LVA
Latvia,941,Debt,2016-09-01,33.636272727272996,2016,9,LVA
Serbia,942,Total,2016-09-01,-14.5757181818183,2016,9,SRB
Serbia,942,Equity,2016-09-01,0,2016,9,SRB
Serbia,942,Debt,2016-09-01,-14.5757181818183,2016,9,SRB
Hungary,944,Total,2016-09-01,241.95692181818376,2016,9,HUN
Hungary,944,Equity,2016-09-01,-16.93025727272741,2016,9,HUN
Hungary,944,Debt,2016-09-01,258.88717909091116,2016,9,HUN
Lithuania,946,Total,2016-09-01,608.8165363636413,2016,9,LTU
Lithuania,946,Equity,2016-09-01,4.4848363636364,2016,9,LTU
Lithuania,946,Debt,2016-09-01,604.3317000000048,2016,9,LTU
Mongolia,948,Total,2016-09-01,-11.6211,2016,9,MNG
Mongolia,948,Equity,2016-09-01,-0.0524,2016,9,MNG
Mongolia,948,Debt,2016-09-01,-11.5687,2016,9,MNG
Slovenia,961,Total,2016-09-01,220.31758636363813,2016,9,SVN
Slovenia,961,Equity,2016-09-01,9.97876090909099,2016,9,SVN
Slovenia,961,Debt,2016-09-01,210.33882545454713,2016,9,SVN
Croatia,960,Total,2016-09-01,-222.67212545454726,2016,9,HRV
Croatia,960,Equity,2016-09-01,0.56060454545455,2016,9,HRV
Croatia,960,Debt,2016-09-01,-223.2327300000018,2016,9,HRV
North Macedonia,962,Total,2016-09-01,5.157561818181859,2016,9,MKD
North Macedonia,962,Equity,2016-09-01,-0.44848363636363997,2016,9,MKD
North Macedonia,962,Debt,2016-09-01,5.6060454545455,2016,9,MKD
Poland,964,Total,2016-09-01,-351,2016,9,POL
Poland,964,Equity,2016-09-01,-979,2016,9,POL
Poland,964,Debt,2016-09-01,628,2016,9,POL
Romania,968,Total,2016-09-01,-149.90565545454666,2016,9,ROU
Romania,968,Equity,2016-09-01,-98.21791636363714,2016,9,ROU
Romania,968,Debt,2016-09-01,-51.68773909090951,2016,9,ROU
Emerging Markets,200,Total,2016-10-01,-893.6500631479279,2016,10,
Emerging Markets,200,Equity,2016-10-01,667.1608056648057,2016,10,
Emerging Markets,200,Debt,2016-10-01,-1560.8108688127336,2016,10,
Turkey,186,Total,2016-10-01,2324,2016,10,TUR
Turkey,186,Equity,2016-10-01,471,2016,10,TUR
Turkey,186,Debt,2016-10-01,1853,2016,10,TUR
South Africa,199,Total,2016-10-01,-1619.5144950567535,2016,10,ZAF
South Africa,199,Equity,2016-10-01,-338.78840563847416,2016,10,ZAF
South Africa,199,Debt,2016-10-01,-1280.7260894182793,2016,10,ZAF
Brazil,223,Total,2016-10-01,-1672.7890234299987,2016,10,BRA
Brazil,223,Equity,2016-10-01,1602.8981009200004,2016,10,BRA
Brazil,223,Debt,2016-10-01,-3275.687124349999,2016,10,BRA
Chile,228,Total,2016-10-01,508.1732715696453,2016,10,CHL
Chile,228,Equity,2016-10-01,85.29516495398045,2016,10,CHL
Chile,228,Debt,2016-10-01,422.8781066156649,2016,10,CHL
Mexico,273,Total,2016-10-01,1061,2016,10,MEX
Mexico,273,Equity,2016-10-01,1129,2016,10,MEX
Mexico,273,Debt,2016-10-01,-68,2016,10,MEX
Lebanon,446,Total,2016-10-01,1017.19,2016,10,LBN
Lebanon,446,Equity,2016-10-01,-5.05,2016,10,LBN
Lebanon,446,Debt,2016-10-01,1022.24,2016,10,LBN
Sri Lanka,524,Total,2016-10-01,51.323539882812355,2016,10,LKA
Sri Lanka,524,Equity,2016-10-01,8.263228902220327,2016,10,LKA
Sri Lanka,524,Debt,2016-10-01,43.06031098059203,2016,10,LKA
India,534,Total,2016-10-01,-1544.0564567196002,2016,10,IND
India,534,Equity,2016-10-01,-645.1549217184715,2016,10,IND
India,534,Debt,2016-10-01,-898.9015350011285,2016,10,IND
Korea,542,Total,2016-10-01,-3226.2,2016,10,KOR
Korea,542,Equity,2016-10-01,585.9,2016,10,KOR
Korea,542,Debt,2016-10-01,-3812.1,2016,10,KOR
Malaysia,548,Total,2016-10-01,,2016,10,MYS
Malaysia,548,Equity,2016-10-01,,2016,10,MYS
Malaysia,548,Debt,2016-10-01,572.6158937425,2016,10,MYS
Pakistan,564,Total,2016-10-01,983.6579601000001,2016,10,PAK
Pakistan,564,Equity,2016-10-01,-67.01143,2016,10,PAK
Pakistan,564,Debt,2016-10-01,1050.6693901,2016,10,PAK
Philippines,566,Total,2016-10-01,345.41946785962733,2016,10,PHL
Philippines,566,Equity,2016-10-01,-88.23736337343172,2016,10,PHL
Philippines,566,Debt,2016-10-01,433.65683123305905,2016,10,PHL
Thailand,578,Total,2016-10-01,-435.55000000000007,2016,10,THA
Thailand,578,Equity,2016-10-01,-507.33000000000004,2016,10,THA
Thailand,578,Debt,2016-10-01,71.78,2016,10,THA
Bulgaria,918,Total,2016-10-01,35.4558971105764,2016,10,BGR
Bulgaria,918,Equity,2016-10-01,0.6351005329273598,2016,10,BGR
Bulgaria,918,Debt,2016-10-01,34.82079657764904,2016,10,BGR
China,924,Total,2016-10-01,1749.63489162197,2016,10,CHN
China,924,Equity,2016-10-01,-477.6272393901996,2016,10,CHN
China,924,Debt,2016-10-01,2227.2621310121694,2016,10,CHN
Ukraine,926,Total,2016-10-01,-305,2016,10,UKR
Ukraine,926,Equity,2016-10-01,1,2016,10,UKR
Ukraine,926,Debt,2016-10-01,-306,2016,10,UKR
Czech Republic,935,Total,2016-10-01,-2350.9287609716284,2016,10,CZE
Czech Republic,935,Equity,2016-10-01,87.52806695243935,2016,10,CZE
Czech Republic,935,Debt,2016-10-01,-2438.456827924068,2016,10,CZE
Slovak Republic,936,Total,2016-10-01,682.0713057143093,2016,10,SVK
Slovak Republic,936,Equity,2016-10-01,0,2016,10,SVK
Slovak Republic,936,Debt,2016-10-01,682.0713057143093,2016,10,SVK
Estonia,939,Total,2016-10-01,-7.497712380952641,2016,10,EST
Estonia,939,Equity,2016-10-01,-1.54364666666672,2016,10,EST
Estonia,939,Debt,2016-10-01,-5.954065714285921,2016,10,EST
Latvia,941,Total,2016-10-01,561.2258238095433,2016,10,LVA
Latvia,941,Equity,2016-10-01,-4.4104190476192,2016,10,LVA
Latvia,941,Debt,2016-10-01,565.6362428571624,2016,10,LVA
Serbia,942,Total,2016-10-01,-39.6937714285728,2016,10,SRB
Serbia,942,Equity,2016-10-01,0,2016,10,SRB
Serbia,942,Debt,2016-10-01,-39.6937714285728,2016,10,SRB
Hungary,944,Total,2016-10-01,339.7125271428689,2016,10,HUN
Hungary,944,Equity,2016-10-01,85.78265047619344,2016,10,HUN
Hungary,944,Debt,2016-10-01,253.92987666667545,2016,10,HUN
Lithuania,946,Total,2016-10-01,-208.5025604761977,2016,10,LTU
Lithuania,946,Equity,2016-10-01,-3.8591166666668,2016,10,LTU
Lithuania,946,Debt,2016-10-01,-204.64344380953088,2016,10,LTU
Mongolia,948,Total,2016-10-01,-10.165745999999999,2016,10,MNG
Mongolia,948,Equity,2016-10-01,0.076154,2016,10,MNG
Mongolia,948,Debt,2016-10-01,-10.2419,2016,10,MNG
Slovenia,961,Total,2016-10-01,-350.077011904774,2016,10,SVN
Slovenia,961,Equity,2016-10-01,6.836149523809761,2016,10,SVN
Slovenia,961,Debt,2016-10-01,-356.91316142858375,2016,10,SVN
Croatia,960,Total,2016-10-01,-89.75202761905072,2016,10,HRV
Croatia,960,Equity,2016-10-01,29.2190261904772,2016,10,HRV
Croatia,960,Debt,2016-10-01,-118.97105380952793,2016,10,HRV
North Macedonia,962,Total,2016-10-01,5.29250285714304,2016,10,MKD
North Macedonia,962,Equity,2016-10-01,-0.33078142857144,2016,10,MKD
North Macedonia,962,Debt,2016-10-01,5.62328428571448,2016,10,MKD
Poland,964,Total,2016-10-01,-225,2016,10,POL
Poland,964,Equity,2016-10-01,-1321,2016,10,POL
Poland,964,Debt,2016-10-01,1096,2016,10,POL
Romania,968,Total,2016-10-01,954.3044214286044,2016,10,ROU
Romania,968,Equity,2016-10-01,34.07048714285832,2016,10,ROU
Romania,968,Debt,2016-10-01,920.2339342857462,2016,10,ROU
Emerging Markets,200,Total,2016-11-01,-23372.624403074755,2016,11,
Emerging Markets,200,Equity,2016-11-01,-6389.774808293354,2016,11,
Emerging Markets,200,Debt,2016-11-01,-16982.8495947814,2016,11,
Turkey,186,Total,2016-11-01,-2242,2016,11,TUR
Turkey,186,Equity,2016-11-01,-504,2016,11,TUR
Turkey,186,Debt,2016-11-01,-1738,2016,11,TUR
South Africa,199,Total,2016-11-01,-2641.9318026070478,2016,11,ZAF
South Africa,199,Equity,2016-11-01,-1362.8197802509687,2016,11,ZAF
South Africa,199,Debt,2016-11-01,-1279.1120223560788,2016,11,ZAF
Brazil,223,Total,2016-11-01,-810.7985669000002,2016,11,BRA
Brazil,223,Equity,2016-11-01,194.25057692000019,2016,11,BRA
Brazil,223,Debt,2016-11-01,-1005.0491438200004,2016,11,BRA
Chile,228,Total,2016-11-01,451.48865148480587,2016,11,CHL
Chile,228,Equity,2016-11-01,7.271725523937995,2016,11,CHL
Chile,228,Debt,2016-11-01,444.21692596086785,2016,11,CHL
Mexico,273,Total,2016-11-01,49.30000000000018,2016,11,MEX
Mexico,273,Equity,2016-11-01,1136.9,2016,11,MEX
Mexico,273,Debt,2016-11-01,-1087.6,2016,11,MEX
Lebanon,446,Total,2016-11-01,803.88,2016,11,LBN
Lebanon,446,Equity,2016-11-01,-2.02,2016,11,LBN
Lebanon,446,Debt,2016-11-01,805.9,2016,11,LBN
Sri Lanka,524,Total,2016-11-01,9.9564558301556,2016,11,LKA
Sri Lanka,524,Equity,2016-11-01,2.041111139064917,2016,11,LKA
Sri Lanka,524,Debt,2016-11-01,7.915344691090683,2016,11,LKA
India,534,Total,2016-11-01,-5825.609523124802,2016,11,IND
India,534,Equity,2016-11-01,-2697.8294165450934,2016,11,IND
India,534,Debt,2016-11-01,-3127.7801065797084,2016,11,IND
Korea,542,Total,2016-11-01,-2725.8,2016,11,KOR
Korea,542,Equity,2016-11-01,19.7,2016,11,KOR
Korea,542,Debt,2016-11-01,-2745.5,2016,11,KOR
Malaysia,548,Total,2016-11-01,,2016,11,MYS
Malaysia,548,Equity,2016-11-01,,2016,11,MYS
Malaysia,548,Debt,2016-11-01,-4598.312464938275,2016,11,MYS
Pakistan,564,Total,2016-11-01,-56.4352775,2016,11,PAK
Pakistan,564,Equity,2016-11-01,-56.045029,2016,11,PAK
Pakistan,564,Debt,2016-11-01,-0.39024849999999994,2016,11,PAK
Philippines,566,Total,2016-11-01,-192.53697187737754,2016,11,PHL
Philippines,566,Equity,2016-11-01,-406.2581606729275,2016,11,PHL
Philippines,566,Debt,2016-11-01,213.72118879554995,2016,11,PHL
Thailand,578,Total,2016-11-01,-2640.03,2016,11,THA
Thailand,578,Equity,2016-11-01,-2062.82,2016,11,THA
Thailand,578,Debt,2016-11-01,-577.2099999999999,2016,11,THA
Bulgaria,918,Total,2016-11-01,-46.827967158096534,2016,11,BGR
Bulgaria,918,Equity,2016-11-01,0.15733435158501374,2016,11,BGR
Bulgaria,918,Debt,2016-11-01,-46.98530150968155,2016,11,BGR
China,924,Total,2016-11-01,2427.1468881331457,2016,11,CHN
China,924,Equity,2016-11-01,411.95871146795764,2016,11,CHN
China,924,Debt,2016-11-01,2015.188176665188,2016,11,CHN
Ukraine,926,Total,2016-11-01,-112,2016,11,UKR
Ukraine,926,Equity,2016-11-01,-1,2016,11,UKR
Ukraine,926,Debt,2016-11-01,-111,2016,11,UKR
Czech Republic,935,Total,2016-11-01,544.8226270373927,2016,11,CZE
Czech Republic,935,Equity,2016-11-01,150.0079897730906,2016,11,CZE
Czech Republic,935,Debt,2016-11-01,394.8146372643021,2016,11,CZE
Slovak Republic,936,Total,2016-11-01,-249.0238918181923,2016,11,SVK
Slovak Republic,936,Equity,2016-11-01,0.2159790909091,2016,11,SVK
Slovak Republic,936,Debt,2016-11-01,-249.2398709091014,2016,11,SVK
Estonia,939,Total,2016-11-01,17.9262645454553,2016,11,EST
Estonia,939,Equity,2016-11-01,12.3108081818187,2016,11,EST
Estonia,939,Debt,2016-11-01,5.6154563636366,2016,11,EST
Latvia,941,Total,2016-11-01,-35.6365500000015,2016,11,LVA
Latvia,941,Equity,2016-11-01,0,2016,11,LVA
Latvia,941,Debt,2016-11-01,-35.6365500000015,2016,11,LVA
Serbia,942,Total,2016-11-01,-99.350381818186,2016,11,SRB
Serbia,942,Equity,2016-11-01,-1.0798954545455,2016,11,SRB
Serbia,942,Debt,2016-11-01,-98.2704863636405,2016,11,SRB
Hungary,944,Total,2016-11-01,-523.5333163636584,2016,11,HUN
Hungary,944,Equity,2016-11-01,1.8358222727273499,2016,11,HUN
Hungary,944,Debt,2016-11-01,-525.3691386363857,2016,11,HUN
Lithuania,946,Total,2016-11-01,-56.91049045454785,2016,11,LTU
Lithuania,946,Equity,2016-11-01,9.0711218181822,2016,11,LTU
Lithuania,946,Debt,2016-11-01,-65.98161227273005,2016,11,LTU
Mongolia,948,Total,2016-11-01,-3.315511,2016,11,MNG
Mongolia,948,Equity,2016-11-01,0.602819,2016,11,MNG
Mongolia,948,Debt,2016-11-01,-3.91833,2016,11,MNG
Slovenia,961,Total,2016-11-01,-1306.2415418182368,2016,11,SVN
Slovenia,961,Equity,2016-11-01,7.127310000000299,2016,11,SVN
Slovenia,961,Debt,2016-11-01,-1313.368851818237,2016,11,SVN
Croatia,960,Total,2016-11-01,10.906944090909551,2016,11,HRV
Croatia,960,Equity,2016-11-01,-24.729605909091948,2016,11,HRV
Croatia,960,Debt,2016-11-01,35.6365500000015,2016,11,HRV
North Macedonia,962,Total,2016-11-01,-10.3669963636368,2016,11,MKD
North Macedonia,962,Equity,2016-11-01,-0.97190590909095,2016,11,MKD
North Macedonia,962,Debt,2016-11-01,-9.39509045454585,2016,11,MKD
Poland,964,Total,2016-11-01,-3129,2016,11,POL
Poland,964,Equity,2016-11-01,-1227,2016,11,POL
Poland,964,Debt,2016-11-01,-1902,2016,11,POL
Romania,968,Total,2016-11-01,-382.39098045456154,2016,11,ROU
Romania,968,Equity,2016-11-01,3.34767590909105,2016,11,ROU
Romania,968,Debt,2016-11-01,-385.7386563636526,2016,11,ROU
Emerging Markets,200,Total,2016-12-01,1119.142341528237,2016,12,
Emerging Markets,200,Equity,2016-12-01,-4658.729533080019,2016,12,
Emerging Markets,200,Debt,2016-12-01,5777.871874608256,2016,12,
Turkey,186,Total,2016-12-01,-465,2016,12,TUR
Turkey,186,Equity,2016-12-01,118,2016,12,TUR
Turkey,186,Debt,2016-12-01,-583,2016,12,TUR
South Africa,199,Total,2016-12-01,-1450.6594191695478,2016,12,ZAF
South Africa,199,Equity,2016-12-01,-285.0735446387978,2016,12,ZAF
South Africa,199,Debt,2016-12-01,-1165.58587453075,2016,12,ZAF
